Price,Promotional_Price,Url
"629,-","599,-",https://www.coolblue.nl/en/product/762426/aeg-fse72710p.html
,"787,-",https://www.coolblue.nl/en/product/774498/siemens-sn678x36te.html
"557,-","511,-",https://www.coolblue.nl/en/product/735245/aeg-l7fe84ew.html
"339,-","299,-",https://www.coolblue.nl/en/product/439664/thule-europower-916.html
"358,-","315,-",https://www.coolblue.nl/en/product/572999/zanussi-zwf71440w-nl.html
,"359,-",https://www.coolblue.nl/en/product/584770/zanussi-zwf71443w.html
"549,-","499,-",https://www.coolblue.nl/en/product/824674/whirlpool-ftbe-m11-82.html
,"899,-",https://www.coolblue.nl/en/product/742031/lg-gsl360icev.html
"1.099,-","999,-",https://www.coolblue.nl/en/product/813764/hp-pavilion-595-p0971nd.html
"456,-","429,-",https://www.coolblue.nl/en/product/822405/lg-f4j5vn4w.html
,"1.399,-",https://www.coolblue.nl/en/product/821959/miele-wwi-320-wcs-xl.html
"449,-","389,-",https://www.coolblue.nl/en/product/773850/bosch-sms25ai04e.html
,"399,-",https://www.coolblue.nl/en/product/700209/zanussi-zwf71663w.html
"599,-","568,-",https://www.coolblue.nl/en/product/735244/aeg-l7fe86ew.html
,"71,99",https://www.coolblue.nl/en/product/705209/wolf-garten-tt-300-s.html
"713,-","632,-",https://www.coolblue.nl/en/product/735243/aeg-l7fe96ew.html
,"284,-",https://www.coolblue.nl/en/product/769954/wolf-garten-a-4600.html
,"79,99",https://www.coolblue.nl/en/product/307354/wolf-garten-select-3200-e.html
,"79,99",https://www.coolblue.nl/en/product/183455/wolf-garten-tt-350-s.html
,"81,99",https://www.coolblue.nl/en/product/448949/wolf-garten-a-320-e.html
"757,-","699,-",https://www.coolblue.nl/en/product/512478/siemens-wm16w672nl-iq700-isensoric.html
"849,-","799,-",https://www.coolblue.nl/en/product/818142/bosch-gsn58aw45.html
"54,99","49,99",https://www.coolblue.nl/en/product/783282/oral-b-pro-2-2500.html
"1.199,-","1.099,-",https://www.coolblue.nl/en/product/819649/hp-pavilion-all-in-one-24-xa0500nd.html
"369,-","319,95",https://www.coolblue.nl/en/product/298143/thule-euroway-g2-923.html
"1.399,-","1.299,-",https://www.coolblue.nl/en/product/821953/miele-wch-360-speedcare.html
"99,99","91,99",https://www.coolblue.nl/en/product/183281/wolf-garten-select-3800-e.html
"629,-","599,-",https://www.coolblue.nl/en/product/774644/siemens-sx736x03me.html
,"346,-",https://www.coolblue.nl/en/product/769953/wolf-garten-a-4200.html
,"434,-",https://www.coolblue.nl/en/product/769960/wolf-garten-a-4600-a.html
,"472,-",https://www.coolblue.nl/en/product/705226/wolf-garten-a-4072v.html
,"429,-",https://www.coolblue.nl/en/product/705223/wolf-garten-a-3772v.html
,"516,-",https://www.coolblue.nl/en/product/769955/wolf-garten-a-5300-a.html
,"449,-",https://www.coolblue.nl/en/product/769962/wolf-garten-a-400-ea.html
"849,-","799,-",https://www.coolblue.nl/en/product/820838/bosch-wtu876c0nl.html
,"523,95",https://www.coolblue.nl/en/product/807414/wolf-garten-a-460-a-sp-w.html
"799,-","599,-",https://www.coolblue.nl/en/product/817747/hisense-wdbl1014v.html
"99,-","79,99",https://www.coolblue.nl/en/product/584404/nutri-bullet-black-8-piece.html
"299,-","279,-",https://www.coolblue.nl/en/product/795842/aoc-q2790pqu.html
"399,-","369,-",https://www.coolblue.nl/en/product/813724/acer-aspire-xc-330-a9508.html
"999,-","899,-",https://www.coolblue.nl/en/product/819648/hp-pavilion-all-in-one-24-xa0300nd.html
,"159,-",https://www.coolblue.nl/en/product/575046/wolf-garten-a-370-e.html
,"787,-",https://www.coolblue.nl/en/product/807416/wolf-garten-a-460-a-sp-hw-is.html
"466,-","419,-",https://www.coolblue.nl/en/product/737665/aeg-t6db72gp.html
,"219,-",https://www.coolblue.nl/en/product/575054/wolf-garten-a-400-e.html
,"129,-",https://www.coolblue.nl/en/product/575037/wolf-garten-a-340-e.html
,"347,-",https://www.coolblue.nl/en/product/705218/wolf-garten-a-3472v.html
"99,-","92,-",https://www.coolblue.nl/en/second-chance-product/714089
"849,-","799,-",https://www.coolblue.nl/en/product/813743/hp-all-in-one-24-f0980nd.html
"69,99","59,-",https://www.coolblue.nl/en/product/782371/logitech-mx-anywhere-2s-wireless-mobile-mouse-black.html
"799,-","699,-",https://www.coolblue.nl/en/product/824235/miele-wdb-005-wcs.html
"159,99","149,99",https://www.coolblue.nl/en/product/814755/bosch-psb-1800-li-2-systembox.html
"429,-","392,-",https://www.coolblue.nl/en/second-chance-product/702576
"435,-","393,-",https://www.coolblue.nl/en/second-chance-product/709271
"449,-","399,-",https://www.coolblue.nl/en/product/781953/haier-hw80-bp14636.html
"629,-","534,-",https://www.coolblue.nl/en/product/729185/etna-cm751zt.html
"519,-","483,-",https://www.coolblue.nl/en/second-chance-product/714644
,"678,-",https://www.coolblue.nl/en/product/760325/aeg-scb61821lf.html
"288,-","220,-",https://www.coolblue.nl/en/second-chance-product/663329
"530,-","489,-",https://www.coolblue.nl/en/second-chance-product/700318
"316,-","289,-",https://www.coolblue.nl/en/second-chance-product/716932
"323,-","298,-",https://www.coolblue.nl/en/second-chance-product/717146
,"1.099,-",https://www.coolblue.nl/en/product/821929/miele-wwg-120-xl-wcs.html
"1.599,-","1.474,-",https://www.coolblue.nl/en/second-chance-product/697380
"1.299,-","1.198,-",https://www.coolblue.nl/en/second-chance-product/700139
,"1.599,-",https://www.coolblue.nl/en/product/800472/haier-htf-610dm7.html
"544,-","509,-",https://www.coolblue.nl/en/product/737662/aeg-t7db83gp.html
"1.199,-","1.099,-",https://www.coolblue.nl/en/product/819650/hp-pavilion-all-in-one-27-xa0370nd.html
,"530,-",https://www.coolblue.nl/en/product/809255/philips-ac5659-10.html
"449,-","369,-",https://www.coolblue.nl/en/product/561663/canon-eos-m3-18-55mm.html
,"521,-",https://www.coolblue.nl/en/product/768795/aeg-bpb351020m.html
"109,98","97,50",https://www.coolblue.nl/en/product/826867/oral-b-pro-2-2500-duo-pack.html
,"829,-",https://www.coolblue.nl/en/product/774440/siemens-sn278i36te.html
,"429,-",https://www.coolblue.nl/en/product/782096/zanussi-zbt23420sa.html
,"609,-",https://www.coolblue.nl/en/product/812615/zanussi-zbb28655sa.html
,"499,-",https://www.coolblue.nl/en/product/780922/zanussi-zbb24431sa.html
,"319,-",https://www.coolblue.nl/en/product/784430/zanussi-zrg14801wa.html
,"429,-",https://www.coolblue.nl/en/product/596569/zanussi-zbb28465sa.html
,"429,-",https://www.coolblue.nl/en/product/780447/zanussi-zba17420sa.html
,"235,-",https://www.coolblue.nl/en/product/732477/aeg-hg654550sm.html
"479,-","399,-",https://www.coolblue.nl/en/product/813713/hp-pavilion-590-a0930nd.html
,"455,-",https://www.coolblue.nl/en/product/812298/haier-hw90-bp14636.html
"899,-","699,-",https://www.coolblue.nl/en/product/803183/gardena-r38li.html
,"549,-",https://www.coolblue.nl/en/product/782627/samsung-nz64k5747bk.html
"449,-","399,-",https://www.coolblue.nl/en/product/802085/whirlpool-fwf71683we-eu-fresh-care.html
"749,-","699,-",https://www.coolblue.nl/en/product/737651/aeg-t8de86es.html
,"397,-",https://www.coolblue.nl/en/product/780916/zanussi-zqa12430da.html
,"396,-",https://www.coolblue.nl/en/product/680395/zanussi-zba22021sv.html
,"371,-",https://www.coolblue.nl/en/product/782089/zanussi-zba14441sa.html
"499,-","399,-",https://www.coolblue.nl/en/product/812810/whirlpool-fwf81683w-eu.html
,"373,-",https://www.coolblue.nl/en/product/780915/zanussi-zqa14030da.html
"599,-","549,-",https://www.coolblue.nl/en/product/813715/hp-pavilion-595-p0933nd.html
,"769,-",https://www.coolblue.nl/en/product/820833/siemens-wt47w561nl.html
,"129,99",https://www.coolblue.nl/en/product/697530/sony-bdp-s6700.html
,"629,-",https://www.coolblue.nl/en/product/807151/canon-eos-m50-body-zwart-15-45mm-is-stm.html
,"689,-",https://www.coolblue.nl/en/product/774441/siemens-sn258i00te.html
,"899,-",https://www.coolblue.nl/en/product/821900/miele-wdd-320-wcs-speedcare.html
,"695,-",https://www.coolblue.nl/en/product/788477/siemens-sn657x04ie.html
,"298,-",https://www.coolblue.nl/en/product/465324/zanussi-zba15021sv.html
,"519,-",https://www.coolblue.nl/en/product/780919/zanussi-zbb28441sa.html
,"553,-",https://www.coolblue.nl/en/product/780338/zanussi-zba30455sa.html
,"339,-",https://www.coolblue.nl/en/product/465325/zanussi-zba19020sv.html
,"459,-",https://www.coolblue.nl/en/product/780425/zanussi-zba22422sa.html
"239,95","199,95",https://www.coolblue.nl/en/product/804660/samsonite-engenero-spinner-75cm-diamond-oxford-blue.html
"549,-","517,-",https://www.coolblue.nl/en/second-chance-product/708516
"289,-","249,-",https://www.coolblue.nl/en/product/745872/philips-ac2887-10.html
"399,-","380,-",https://www.coolblue.nl/en/second-chance-product/717685
"409,-","369,-",https://www.coolblue.nl/en/product/807521/salta-premium-black-edition-super-deluxe-305cm.html
"399,-","359,-",https://www.coolblue.nl/en/product/795727/pioneer-sph-da230dab.html
"912,-","899,-",https://www.coolblue.nl/en/product/764409/miele-wdd-030-wcs-w1-classic.html
"549,-","449,-",https://www.coolblue.nl/en/product/826911/samsung-galaxy-s9-64gb-black-64gb-micro-sd.html
"1.049,-","999,-",https://www.coolblue.nl/en/product/813728/acer-aspire-tc-885-i7719.html
,"409,-",https://www.coolblue.nl/en/product/780456/zanussi-zba19040sa.html
,"379,-",https://www.coolblue.nl/en/product/781999/zanussi-zba19020sa.html
,"449,-",https://www.coolblue.nl/en/product/780436/zanussi-zba23042sa.html
,"459,-",https://www.coolblue.nl/en/product/782107/zanussi-zra40401wa.html
,"533,-",https://www.coolblue.nl/en/product/780413/zanussi-zba32060sa.html
,"480,-",https://www.coolblue.nl/en/product/780921/zanussi-zbb25431sa.html
,"259,-",https://www.coolblue.nl/en/product/461069/zanussi-zrg14800wa.html
,"302,-",https://www.coolblue.nl/en/product/782104/zanussi-zrg16607wa.html
,"178,99",https://www.coolblue.nl/en/product/636003/zanussi-zrx51101wa.html
,"299,-",https://www.coolblue.nl/en/product/583431/zanussi-zrt18100wa.html
,"439,-",https://www.coolblue.nl/en/product/465329/zanussi-zbb28430sl.html
,"329,-",https://www.coolblue.nl/en/product/461070/zanussi-zra25600wa.html
,"493,-",https://www.coolblue.nl/en/product/780918/zanussi-zbb28460sa.html
,"315,-",https://www.coolblue.nl/en/product/583494/zanussi-zrt23100xa.html
,"301,-",https://www.coolblue.nl/en/product/636012/zanussi-zrg15807wa.html
"449,-","414,-",https://www.coolblue.nl/en/second-chance-product/715001
"999,-","940,-",https://www.coolblue.nl/en/second-chance-product/713621
,"303,-",https://www.coolblue.nl/en/product/782011/zanussi-zba15041sa.html
"409,-","344,-",https://www.coolblue.nl/en/second-chance-product/719388
,"459,-",https://www.coolblue.nl/en/product/782105/zanussi-zra40401xa.html
,"509,-",https://www.coolblue.nl/en/product/826217/zanussi-zdh7300nw.html
,"506,-",https://www.coolblue.nl/en/product/826213/zanussi-zdh8300nw.html
,"389,-",https://www.coolblue.nl/en/product/573140/zanussi-zra40100wa.html
"637,-","599,-",https://www.coolblue.nl/en/product/802506/zanussi-zdh8473nw.html
"449,-","429,-",https://www.coolblue.nl/en/product/828101/zanussi-zp825dcc.html
"399,-","378,-",https://www.coolblue.nl/en/product/826218/zanussi-zdp7200nw.html
,"519,-",https://www.coolblue.nl/en/product/704352/zanussi-zdh8353w.html
,"389,-",https://www.coolblue.nl/en/product/584130/zanussi-zfc25401wa.html
"329,-","270,-",https://www.coolblue.nl/en/second-chance-product/719259
,"399,-",https://www.coolblue.nl/en/product/520388/zanussi-zdc8203p-nl.html
,"249,-",https://www.coolblue.nl/en/product/824412/zanussi-zft11104wa.html
,"214,-",https://www.coolblue.nl/en/product/635990/zanussi-zfx31401wa.html
,"421,-",https://www.coolblue.nl/en/product/781139/zanussi-zqf11430da.html
,"409,-",https://www.coolblue.nl/en/product/584195/zanussi-zfc31401wa.html
,"325,-",https://www.coolblue.nl/en/product/781198/zanussi-zft11112we.html
,"391,-",https://www.coolblue.nl/en/product/431917/zanussi-zfc41400wa.html
,"349,-",https://www.coolblue.nl/en/product/461164/zanussi-zfu19400wa.html
,"415,-",https://www.coolblue.nl/en/product/461181/zanussi-zfc51400wa.html
"506,-","471,-",https://www.coolblue.nl/en/second-chance-product/705826
,"364,-",https://www.coolblue.nl/en/product/781146/zanussi-zbf11421sa.html
"159,-","139,-",https://www.coolblue.nl/en/second-chance-product/705134
,"299,-",https://www.coolblue.nl/en/product/784034/zanussi-zgo63414ba.html
,"296,-",https://www.coolblue.nl/en/product/500547/zanussi-zev6646xba.html
,"275,-",https://www.coolblue.nl/en/product/783488/zanussi-zev6340xba.html
,"459,-",https://www.coolblue.nl/en/product/784033/zanussi-zgo76534ba.html
,"209,-",https://www.coolblue.nl/en/product/787342/zanussi-zgx65424xa.html
,"245,-",https://www.coolblue.nl/en/product/500538/zanussi-zev6340fba.html
,"374,-",https://www.coolblue.nl/en/product/596474/zanussi-zei6840fba.html
"409,-","383,-",https://www.coolblue.nl/en/second-chance-product/712364
"629,-","599,-",https://www.coolblue.nl/en/product/813509/lg-f4j6vg0w-direct-drive.html
"391,-","366,-",https://www.coolblue.nl/en/second-chance-product/711411
"325,-","295,-",https://www.coolblue.nl/en/second-chance-product/715741
"729,-","619,-",https://www.coolblue.nl/en/product/671853/bosch-waw32642nl-i-dos.html
"769,-","719,-",https://www.coolblue.nl/en/product/764388/miele-wdb-030-wcs-w1-classic.html
"369,-","339,-",https://www.coolblue.nl/en/product/774207/haier-hw70-bp14636.html
,"319,-",https://www.coolblue.nl/en/product/783556/zanussi-zev6140xbv.html
,"499,-",https://www.coolblue.nl/en/product/805073/haier-hw80-b14636.html
"529,-","499,-",https://www.coolblue.nl/en/product/693246/bosch-wan28242nl.html
"245,-","222,-",https://www.coolblue.nl/en/second-chance-product/715137
,"30,-",https://www.coolblue.nl/en/product/282505/coolblue-beer-glasses-12-units.html
,"10,28",https://www.coolblue.nl/en/product/707640/adventure-book-2015.html
,"24,50",https://www.coolblue.nl/en/product/705870/coolblue-mini-warehouse-doormat.html
,"22,95",https://www.coolblue.nl/en/product/535587/coolblue-t-shirt-mp3man-nl-l.html
,"22,95",https://www.coolblue.nl/en/product/535593/coolblue-t-shirt-mp3man-nl-xl.html
,"22,95",https://www.coolblue.nl/en/product/535181/coolblue-t-shirt-mp3man-nl-m.html
,"29,95",https://www.coolblue.nl/en/product/329854/coolblue-pants-size-l.html
,"219,-",https://www.coolblue.nl/en/product/765899/yamaha-np-12-piaggero-black.html
,"311,-",https://www.coolblue.nl/en/product/765967/yamaha-np-32-piaggero-white.html
,"219,-",https://www.coolblue.nl/en/product/765921/yamaha-np-12-piaggero-white.html
,"302,-",https://www.coolblue.nl/en/product/765942/yamaha-np-32-piaggero-black.html
,"158,99",https://www.coolblue.nl/en/product/777870/yamaha-psr-e263.html
,"12,99",https://www.coolblue.nl/en/product/787207/kreator-krts10001-dust-mask-10x.html
,"16,99",https://www.coolblue.nl/en/product/381206/kreator-krts1003v-dust-mask-ffp3-valve-2x.html
,"15,99",https://www.coolblue.nl/en/product/198620/kreator-slats-55x19x4-mm.html
,"49,95",https://www.coolblue.nl/en/product/404808/dewalt-lamellen-nr-20-1000x.html
,"13,99",https://www.coolblue.nl/en/product/198618/kreator-slats-45x15x4-mm.html
,"14,99",https://www.coolblue.nl/en/product/198626/kreator-slats-60x23x4-mm.html
,"12,95",https://www.coolblue.nl/en/product/298550/powerplus-nails-20mm-1000st.html
,"21,99",https://www.coolblue.nl/en/product/766879/rotadrill-366-piece-screwing-and-plug-set.html
,"13,95",https://www.coolblue.nl/en/product/298569/powerplus-staples-16mm-1000st.html
,"13,99",https://www.coolblue.nl/en/product/298555/powerplus-nails-30mm-1000st.html
,"14,99",https://www.coolblue.nl/en/product/298969/ferm-nails-50mm-1000st.html
"158,99","144,-",https://www.coolblue.nl/en/second-chance-product/719783
,"16,95",https://www.coolblue.nl/en/product/298988/einhell-nails-25mm-3000st.html
,"18,-",https://www.coolblue.nl/en/product/757389/bostitch-nail-1-25x25mm-5000st.html
,"20,-",https://www.coolblue.nl/en/product/757395/bostitch-nail-1-2x35mm-5000pcs.html
,"21,-",https://www.coolblue.nl/en/product/757421/bostitch-staples-5-6x25mm-5000st.html
,"17,99",https://www.coolblue.nl/en/product/298602/powerplus-nails-45mm-500st.html
,"16,95",https://www.coolblue.nl/en/product/299022/einhell-staples-5-7x16mm-3000st.html
,"44,99",https://www.coolblue.nl/en/product/169679/rapoo-9060-wireless-keyboard-and-mouse-qwerty.html
,"41,99",https://www.coolblue.nl/en/product/482595/hp-wireless-classic-desktop-lv290aa-qwerty.html
,"64,99",https://www.coolblue.nl/en/product/789202/trust-evo-silent-wireless-keyboard-with-mouse-qwerty.html
,"67,99",https://www.coolblue.nl/en/product/702842/microsoft-wireless-desktop-5050-qwerty.html
,"54,99",https://www.coolblue.nl/en/product/135890/microsoft-2000-wireless-keyboard-and-mouse-qwerty.html
